heap_mc_len	heap_mc_nanos	heap_mc_circuit	
42477.535803	1903192200	[{"x":670.3482978312102,"y":632.6877901978996},{"x":8626.397672259141,"y":2534.2529473768077},{"x":9039.899930413461,"y":2342.023888357249},{"x":9483.494755574913,"y":3340.847337201362},{"x":8595.214142478198,"y":4466.667225603259},{"x":9895.768832031068,"y":5480.316782051603},{"x":7706.208270518125,"y":5878.278971569613},{"x":5841.172551298732,"y":8125.073405320422},{"x":5994.094174681432,"y":9189.145553626922},{"x":6486.619849276592,"y":9933.468208044502},{"x":5545.786668430724,"y":9685.207798530051},{"x":4563.651514239158,"y":9242.536126675011},{"x":4284.57883294139,"y":8950.742724646672},{"x":4003.8117371298044,"y":8538.77870019776},{"x":3082.3875165201543,"y":8308.569694625656},{"x":1181.4040823329974,"y":9224.34669716923},{"x":430.72026542820925,"y":9979.591805258457},{"x":1293.0948826756808,"y":7044.594305816801},{"x":3058.80381724234,"y":7335.929439250583},{"x":3369.095213888609,"y":5855.686961409437},{"x":5027.446007624277,"y":5529.087894286919},{"x":4366.529414983537,"y":3695.3108927126377},{"x":4501.7561923678295,"y":3256.1792479610863},{"x":3545.104404871345,"y":3439.7620340810818},{"x":2273.5078687495316,"y":2493.1644307151423}]
44189.437175	3978643100	[{"x":8941.020502593414,"y":9627.015422773948},{"x":6009.805194314271,"y":8612.524294227758},{"x":4804.002315375964,"y":8364.130093331885},{"x":3745.361168950633,"y":8757.817095136266},{"x":3038.7296268198065,"y":7708.472986645637},{"x":3120.475597015054,"y":7617.49048454646},{"x":3215.0820299982665,"y":6855.384068870009},{"x":670.0464603078665,"y":6653.93681207295},{"x":227.33378923882483,"y":2579.7324863363733},{"x":434.0353217292379,"y":2486.47448419596},{"x":1087.7017369315047,"y":638.0569702671206},{"x":3015.762895352764,"y":744.316206610456},{"x":4179.479476605917,"y":135.9735128367257},{"x":4701.884950416281,"y":877.3207227836896},{"x":2980.9528751251614,"y":2660.7100267466294},{"x":3571.697259235814,"y":3001.7860391309887},{"x":3265.573311710899,"y":3782.293571779049},{"x":4891.01191152093,"y":4278.7925852405215},{"x":6184.306547725453,"y":5261.638982941007},{"x":6541.1071166523125,"y":2407.6514058819635},{"x":6367.004685937557,"y":1774.6213530675427},{"x":9414.715679379502,"y":694.6608451824173},{"x":8071.1928477341025,"y":2855.9529490265086},{"x":7727.3458444554335,"y":4222.027985065036},{"x":7938.240302938327,"y":5122.748733103784}]
45257.976302	34168072400	[{"x":9495.63503942353,"y":1379.2474755744095},{"x":9050.216229441286,"y":4488.812625287911},{"x":9898.611065022604,"y":5650.867418561288},{"x":9871.478558705589,"y":7377.489803144142},{"x":8570.12921801822,"y":8940.946751122901},{"x":8012.870019634965,"y":5881.8585202156},{"x":5740.554793408007,"y":5900.362616822978},{"x":4235.967705183226,"y":6604.52201026173},{"x":3280.439375208273,"y":9430.463951711994},{"x":772.7166681022222,"y":9213.993440341643},{"x":262.71763677958467,"y":8545.577994510972},{"x":862.241202141241,"y":8365.962455113278},{"x":546.9890622385027,"y":5350.972270489758},{"x":1228.3160172162711,"y":4614.152145377208},{"x":1593.5908079853907,"y":6130.625465115983},{"x":2510.584827932441,"y":5984.671525660713},{"x":2905.92503183877,"y":6426.031514538141},{"x":2963.421853457721,"y":6446.9778625887775},{"x":4073.6327092412394,"y":5518.325524868559},{"x":4128.499898764237,"y":4655.934194829302},{"x":4580.179466804099,"y":4346.448791639114},{"x":5488.725318998914,"y":4219.185145152716},{"x":3951.3488431322126,"y":3486.766506469706},{"x":4539.837784965614,"y":340.0021293441717},{"x":6941.52541981751,"y":3330.1728783232115}]
41419.231393	62923500	[{"x":343.3719762158775,"y":9380.412592258992},{"x":249.460846244086,"y":9090.196008367895},{"x":251.43836463911023,"y":6982.193942675461},{"x":1897.6518978178167,"y":6448.297859661949},{"x":678.6511801148052,"y":4096.209593166817},{"x":889.3213403965409,"y":1523.9903751802922},{"x":1137.6284740434337,"y":1011.7202492283404},{"x":2867.771152614158,"y":326.8277843037552},{"x":3130.914240947134,"y":1810.3663928147948},{"x":4554.4664278501805,"y":1059.524093980659},{"x":4451.894771754656,"y":2584.7538646054813},{"x":4530.943876088417,"y":3991.5474633221825},{"x":5509.016558439314,"y":3716.568154638934},{"x":6216.021690263613,"y":3249.699715709672},{"x":6409.302311325231,"y":1823.0293090856906},{"x":6835.044856144189,"y":2150.458662683813},{"x":7017.100020548033,"y":4006.0101673047534},{"x":6768.95042547917,"y":5018.256363409923},{"x":9986.158272027049,"y":4350.3796892892715},{"x":8126.55843316414,"y":6758.045157000333},{"x":7467.972902928296,"y":7448.953292088552},{"x":5923.694944387265,"y":7865.048704045603},{"x":4949.461527654303,"y":6959.8623647808},{"x":4380.896870402034,"y":7680.644844785093},{"x":4604.352624309723,"y":9076.262978728677}]
46773.975912	827998000	[{"x":9583.184014747207,"y":9651.635366208113},{"x":7019.722768010349,"y":9668.285071882388},{"x":6827.396973390048,"y":7441.673179862212},{"x":4815.672582549128,"y":7061.768469439269},{"x":4260.209394810271,"y":7029.916021029197},{"x":3362.381699366284,"y":6244.451269804991},{"x":3312.367674149364,"y":6747.663539129782},{"x":4350.539672646303,"y":7983.842896445964},{"x":3823.037562531906,"y":8964.757763287753},{"x":2453.431882702555,"y":8488.603139079723},{"x":111.66245502414854,"y":9536.644118186983},{"x":1099.722908719913,"y":8118.239310910167},{"x":652.6061370899886,"y":4811.0405270091505},{"x":2046.1387547367463,"y":4323.9580651642955},{"x":2216.9712963968323,"y":3170.6266615433938},{"x":383.1279337664698,"y":1090.428630172328},{"x":248.43274854185083,"y":700.7074947486518},{"x":3030.1171496727975,"y":2720.5839228967848},{"x":3940.7877206226526,"y":2951.4988889062115},{"x":4435.350415619096,"y":2878.5631089990384},{"x":5037.158575178111,"y":2042.8569245011454},{"x":8963.892848681648,"y":2214.6827596363937},{"x":9863.806282437014,"y":3545.9222259443854},{"x":7090.395967651959,"y":5303.337811227952},{"x":8920.64898562162,"y":6752.128602451088}]
35515.297714	1226763300	[{"x":548.8166358841513,"y":6398.735567555843},{"x":2719.3149246782054,"y":6698.589738368729},{"x":4406.362728535721,"y":5747.746370447155},{"x":4646.1031123173225,"y":3301.7647640058644},{"x":4742.860609284545,"y":3072.196431459749},{"x":3075.0420352549445,"y":2229.7724832400568},{"x":3755.656158000587,"y":1149.7331780734794},{"x":5902.3334467177265,"y":1587.9664083395767},{"x":6211.444194813082,"y":2621.9492629329393},{"x":8083.6899459159695,"y":1502.9218815786492},{"x":8802.66027544651,"y":1586.715613398158},{"x":8925.618893939512,"y":1447.9015766116881},{"x":9250.041495757609,"y":1061.6829799571176},{"x":9682.316455915043,"y":2355.4851951509204},{"x":9629.875753388425,"y":3430.826593745028},{"x":8771.471108764328,"y":4981.798265424805},{"x":7912.954485205802,"y":6146.0692335076665},{"x":6642.266131682042,"y":5042.3242009547075},{"x":5367.461463436567,"y":8395.486281415508},{"x":4775.388733735183,"y":8357.482622942796},{"x":4791.560511315579,"y":9160.288995501825},{"x":4701.902045072746,"y":9973.523507821468},{"x":3990.190876160019,"y":9203.691486202639},{"x":3332.6431541152174,"y":8356.088294180292},{"x":687.1086461279871,"y":6525.2210722865375}]
43174.023984	154350000	[{"x":9581.132066436518,"y":9521.532056176502},{"x":4980.425989651964,"y":8552.45690784133},{"x":4955.375861058245,"y":6162.76279779588},{"x":3309.2497779510923,"y":6765.053859593879},{"x":2446.5295492167133,"y":6547.901361888098},{"x":2229.851544732868,"y":6708.277838916761},{"x":35.41310333278654,"y":6931.4527372436805},{"x":1424.4167552547165,"y":5426.58143842863},{"x":3.8984331737707976,"y":3816.125617211392},{"x":913.8969656969069,"y":628.4665982222272},{"x":1267.8554321636184,"y":826.9159796576114},{"x":1531.6969003222657,"y":2004.6648526527074},{"x":2349.443943207826,"y":2076.6625771324284},{"x":3421.5820392870924,"y":3724.9921331690466},{"x":3752.63762158188,"y":2377.6067318681544},{"x":4701.238381272676,"y":1096.057194015844},{"x":4859.576216783471,"y":711.2489818372403},{"x":6092.215039043771,"y":664.2852954005278},{"x":8331.135915989878,"y":417.5477758340977},{"x":6725.732363317438,"y":2277.1980235015594},{"x":6283.256407580603,"y":3081.2713235070005},{"x":7324.108945910699,"y":4634.743728438314},{"x":8662.783855006759,"y":4249.04719565846},{"x":9095.124120791517,"y":5965.55254197553},{"x":9920.408836923032,"y":7852.806779871535}]
39230.653365	381975800	[{"x":9822.51803899861,"y":1119.4329351437264},{"x":7399.293157992345,"y":2855.7192969846146},{"x":7212.636867779837,"y":2806.667448332547},{"x":5255.325720617099,"y":3628.5947896977955},{"x":5776.097272170966,"y":4222.400712310288},{"x":6275.328716900787,"y":5305.77623232926},{"x":8376.013026934581,"y":6056.052449254598},{"x":8585.513256015633,"y":6055.9115295959455},{"x":8636.042972198587,"y":6800.246528724613},{"x":8090.790603011366,"y":7170.136895947315},{"x":4609.786828366756,"y":6367.206583293627},{"x":4294.452527879703,"y":5803.283537058324},{"x":3263.145980454311,"y":7453.250841398282},{"x":3788.8654482104785,"y":8289.50188947266},{"x":2572.2650525618255,"y":9327.05829926625},{"x":440.1620231596817,"y":7210.840700616894},{"x":982.2839994184272,"y":6207.8447748435965},{"x":1331.7320273416126,"y":5984.864742488491},{"x":641.097960842783,"y":4799.034199144594},{"x":2696.590441868434,"y":2081.369461334092},{"x":2887.620965693052,"y":2353.0581807304425},{"x":3744.666758645129,"y":1898.7862691052026},{"x":3691.016121063721,"y":22.16295895734707},{"x":5861.887117556648,"y":1678.017510148289},{"x":8342.766068173552,"y":876.4560368320535}]
44292.662598	459500300	[{"x":9537.60033714448,"y":1852.6055247586664},{"x":9748.731365585167,"y":3901.2893307736067},{"x":9251.755067760734,"y":4931.9609226915345},{"x":8352.565531003487,"y":4716.457555118092},{"x":8466.929091074562,"y":6246.184991784857},{"x":8837.776527890297,"y":6750.218738102201},{"x":8951.780520272498,"y":8623.447634929282},{"x":3991.8335044108653,"y":9628.383819154424},{"x":2568.295100829102,"y":8440.337020550072},{"x":1424.586237712206,"y":7860.996450693722},{"x":307.49393391046914,"y":7931.90532599887},{"x":9.068082089234181,"y":5546.368747758946},{"x":1364.1787930887544,"y":6736.314490069176},{"x":1966.0097600135412,"y":6208.927387837384},{"x":3092.1837838578112,"y":6355.6567377291385},{"x":3969.387424187797,"y":6136.794313689597},{"x":2902.3186358958596,"y":5463.942709331462},{"x":1177.4683964293727,"y":2997.9158872645644},{"x":120.77178994655512,"y":2155.787888795289},{"x":542.0454299426506,"y":821.2902709315405},{"x":1410.1634314174094,"y":463.5707572581867},{"x":2550.538145503155,"y":2352.187739210108},{"x":5788.934071250282,"y":5300.3866764502645},{"x":7356.146761641456,"y":3090.0287098474682},{"x":7656.633494421376,"y":2902.7804965397854}]
42137.446938	3838362500	[{"x":1980.1577051324266,"y":1122.9892378883505},{"x":2476.488871624602,"y":3291.05064427454},{"x":3729.2993975596687,"y":4952.949850594764},{"x":4679.0067069174265,"y":4665.298228546685},{"x":5000.5993541380285,"y":3538.484977635719},{"x":6286.710432877972,"y":4716.564643806792},{"x":7599.0928755771765,"y":2539.007977203514},{"x":7073.228174025504,"y":644.8326802994333},{"x":9799.484218621477,"y":2444.9483026665976},{"x":8555.161671727985,"y":3361.839594353196},{"x":8465.786922705905,"y":3712.6375255063845},{"x":7764.250144982016,"y":6224.709728044525},{"x":8287.017688059988,"y":8584.151272491548},{"x":8039.841534966401,"y":9290.551954072995},{"x":7195.180650436471,"y":8534.73457620611},{"x":6712.042568791814,"y":8187.63944270135},{"x":5698.949616314767,"y":6814.371437962341},{"x":5317.881200421219,"y":7117.394173111149},{"x":5327.129523427971,"y":7386.141460205461},{"x":4200.060621743115,"y":7082.394250693511},{"x":2945.823080778065,"y":9615.68118163618},{"x":1681.7177590177068,"y":9538.155103111269},{"x":1955.9698506717257,"y":8813.71993974261},{"x":1828.0862213736423,"y":6599.764309204475},{"x":670.2952228457394,"y":4570.764768618856}]
42447.995610	1797139900	[{"x":9054.04957796348,"y":1099.3090054971847},{"x":7436.35023769202,"y":4020.7961380604197},{"x":7102.28335107416,"y":5246.017028284733},{"x":6047.932744590436,"y":5993.473172025111},{"x":8499.627788708161,"y":6342.557008001044},{"x":9185.796842212001,"y":8434.415918668741},{"x":4816.632338480892,"y":9022.558990759853},{"x":3237.9279839906453,"y":9032.358376532251},{"x":3654.307254629366,"y":7912.068117408699},{"x":3733.591908884954,"y":7411.147927496328},{"x":4491.460122548114,"y":6605.172039490178},{"x":3908.1776950337858,"y":6291.384313972192},{"x":4126.345450929597,"y":5228.493183589587},{"x":3439.9328583632937,"y":4644.195379346111},{"x":2390.31391843508,"y":4738.825152399145},{"x":2298.479802482619,"y":5595.267451206818},{"x":55.79083601050304,"y":6902.98320508625},{"x":1037.0431095758713,"y":5286.027696416791},{"x":1498.5865290269328,"y":4779.000188996897},{"x":2419.8168381880805,"y":3710.102937240137},{"x":663.1631590813862,"y":2624.7812952064323},{"x":4437.7680353806045,"y":1379.6226016263945},{"x":5863.095636702469,"y":2404.545094708115},{"x":6832.917962797304,"y":2991.2957369354035},{"x":6983.084203614676,"y":3039.3028389314904}]
