heap_len	heap_nanos  heap_mc_len	heap_mc_len_percent	heap_mc_nanos	heap_mc_circuit	
32734.393167	3573841900	32734.393167	1.000000	22513300	[{"x":753.4848839438955,"y":225.31296940532502},{"x":6374.318822315356,"y":3609.169442125649},{"x":8618.123363942357,"y":2832.364541586951},{"x":8058.594994864011,"y":4252.881162655892},{"x":7787.714571907096,"y":5205.310222756727},{"x":6750.078882017659,"y":5226.436100203702},{"x":6674.682192704281,"y":5357.89297778272},{"x":6265.502646167212,"y":5389.07772312225},{"x":6470.0129414939,"y":5782.064286751783},{"x":5755.212153922336,"y":6456.216139827129},{"x":6240.179743355618,"y":8976.664383178746},{"x":2548.257079272505,"y":7047.370173383005},{"x":522.3042298906257,"y":7559.4695056973815},{"x":1917.6908289008363,"y":6532.574113136099},{"x":3374.7239967683117,"y":5190.036492334185},{"x":3254.2517518293894,"y":4282.513337970216},{"x":1765.702614898298,"y":2453.976234418633},{"x":1013.2785604705631,"y":808.1790762907891}]
heap_len	heap_nanos	heap_mc_len	heap_mc_len_percent	heap_mc_nanos	heap_mc_circuit	
35827.161784	793694500	35827.161784	1.000000	48427700	[{"x":575.4885579986286,"y":9668.384748636498},{"x":86.8082804631222,"y":6835.521777033628},{"x":597.2354207363556,"y":7015.671902565541},{"x":1975.3264076925325,"y":5366.851952338209},{"x":417.4744612332934,"y":1028.1940907487642},{"x":2661.755739094269,"y":622.505599680894},{"x":2739.3935199568004,"y":2441.175627847535},{"x":2996.094571799861,"y":2644.5335040684954},{"x":5971.472996783138,"y":3608.1189143039765},{"x":7137.864749499625,"y":2930.668646130097},{"x":7619.754350940263,"y":1272.3981596492583},{"x":8805.040177790248,"y":3438.813324580049},{"x":7350.392304948954,"y":3994.931343712144},{"x":6718.843380536621,"y":5522.260112743713},{"x":7286.270014520049,"y":6468.797889354443},{"x":7358.690018116539,"y":6560.454926648279},{"x":6793.457227888442,"y":7347.056298617489},{"x":6465.19552424715,"y":6828.667500933312}]
31315.297021	119977400	31315.297021	1.000000	2001800	[{"x":695.8201663904862,"y":632.6814379891996},{"x":3501.335328148167,"y":3080.820891267436},{"x":4702.045625082205,"y":2835.3461371861254},{"x":5690.507883165988,"y":2593.5737232591273},{"x":5414.572861191465,"y":2189.9221977348866},{"x":5421.311654686985,"y":1420.3059411290646},{"x":6186.216056100887,"y":496.11339277695896},{"x":7127.743562604636,"y":906.8906337566025},{"x":7561.735341873657,"y":4883.747730185672},{"x":7236.389906579994,"y":5051.106659895335},{"x":8833.410247354406,"y":6640.343364076929},{"x":9155.996842632976,"y":8185.347600060254},{"x":7306.943712243531,"y":8498.438139040489},{"x":6152.547815439561,"y":8830.637700984968},{"x":5115.324001798086,"y":8513.177629635518},{"x":5066.44531582448,"y":7245.042045912013},{"x":1001.3026893870598,"y":2308.188537086657},{"x":1217.9892740552245,"y":1996.0274308472049}]
30924.443490	4549546500	30924.443490	1.000000	133773300	[{"x":7740.804417915836,"y":693.5481978606705},{"x":6734.443954588696,"y":1309.2715101605581},{"x":6961.818953235375,"y":3003.8256728306915},{"x":4385.16443169696,"y":5292.562280845943},{"x":5802.0309415870515,"y":5779.438658715406},{"x":6347.6867266392655,"y":8238.968138369743},{"x":7023.061946146354,"y":9069.758148623618},{"x":5357.833681955204,"y":8374.186285950838},{"x":1337.3091871327222,"y":7159.526591468428},{"x":670.8522720614067,"y":6836.058727651417},{"x":254.74573879789298,"y":6793.414424010118},{"x":1555.0210533782672,"y":4135.467620030237},{"x":1381.4681486536545,"y":3404.175163276721},{"x":2659.945166604496,"y":4361.240223144188},{"x":2985.711465816852,"y":4191.499138045864},{"x":2988.966943137422,"y":3747.6418414132427},{"x":3527.5491314163705,"y":3819.3341357703157},{"x":6339.109621378687,"y":605.5594967615059}]
36221.858266	121965400	36221.858266	1.000000	12002900	[{"x":8233.00942888652,"y":9552.64584197716},{"x":7636.347824287515,"y":9814.43795937337},{"x":3014.467607624901,"y":8792.75778012663},{"x":1935.7829378352767,"y":6597.185438970418},{"x":919.9278820778766,"y":6579.558450158977},{"x":2137.033523442069,"y":5140.410538058986},{"x":3059.168717644965,"y":4045.297187405312},{"x":1874.4900304094372,"y":2230.4558631180334},{"x":2041.2702834482288,"y":818.1132478324433},{"x":3732.822480910335,"y":2301.0618204334664},{"x":6411.3727921618365,"y":456.7752303728242},{"x":6720.873229681809,"y":65.09818877816252},{"x":6978.218500107512,"y":574.2460672936445},{"x":8255.3546391507,"y":2043.8289984780513},{"x":6343.643681740394,"y":5497.390141360203},{"x":6876.892191724314,"y":7325.305075860834},{"x":9598.63122671056,"y":6739.85850950079},{"x":9673.770446531362,"y":7723.437025557456}]
35841.545482	93466500	35841.545482	1.000000	12243500	[{"x":1190.717269144645,"y":9774.781087227087},{"x":4883.40282056832,"y":6921.293447807992},{"x":5231.964821291984,"y":5845.474054869921},{"x":5847.491262123692,"y":4160.210069744435},{"x":4473.276265310539,"y":3080.6567003358937},{"x":3436.575201862845,"y":3728.912802600781},{"x":2094.3032095416393,"y":1238.3185127291476},{"x":2640.383121252412,"y":1231.4657216882963},{"x":3528.313603011419,"y":1941.3036015200585},{"x":6722.134698146289,"y":1823.0113497199038},{"x":7802.8995038936355,"y":1770.8940605201467},{"x":7759.985761639356,"y":5924.814135728661},{"x":9146.016721453703,"y":6291.612317367494},{"x":9533.103810506185,"y":8341.266145749552},{"x":9153.338406326862,"y":9004.633799053847},{"x":8815.630355469351,"y":9003.301512181082},{"x":7661.120272304389,"y":9384.256483562935},{"x":6672.719727983912,"y":9606.904469914214}]
36577.255751	130091500	36577.255751	1.000000	999100	[{"x":9741.504253795389,"y":9999.874334250111},{"x":7692.665521400549,"y":8588.360987678163},{"x":6687.311426935835,"y":7645.217754978001},{"x":5937.566597120523,"y":7196.544452542493},{"x":2933.1268151453564,"y":8191.027966985243},{"x":927.9794753013705,"y":9964.503152506883},{"x":249.0075618122169,"y":7608.324883772615},{"x":988.469005051905,"y":6876.009530166945},{"x":1577.6190164894479,"y":3921.3226362782625},{"x":2318.2173641471636,"y":4151.002465627759},{"x":2430.5651494209833,"y":4771.411100587399},{"x":3033.8980951709054,"y":4816.25005058139},{"x":5550.405778091919,"y":2296.059873320626},{"x":5433.179359375032,"y":664.9097458527381},{"x":5988.673460751609,"y":919.832099191591},{"x":6686.857088861723,"y":32.22676194590426},{"x":7257.724918543462,"y":853.2972648510831},{"x":9189.179531844704,"y":5884.152116060436}]
37853.359039	109028600	37853.359039	1.000000	120068500	[{"x":4234.313331241025,"y":9995.592354797402},{"x":2842.119936388344,"y":8982.382770253345},{"x":5122.39729287528,"y":3946.5677324987723},{"x":1567.947799054431,"y":4890.728558385527},{"x":848.154653814986,"y":2296.401039636142},{"x":944.4457039750695,"y":1635.8671525330228},{"x":618.4603066958033,"y":1058.5874664977855},{"x":1923.308276858077,"y":1554.2298555934171},{"x":2914.726042588143,"y":166.8827902211071},{"x":4715.675287397429,"y":680.7011366373936},{"x":5079.204535987439,"y":1101.8392896283872},{"x":5791.348836148229,"y":48.446123503939376},{"x":8594.866113722315,"y":1110.751541036783},{"x":8739.4601911448,"y":1439.977847565316},{"x":9856.767103975953,"y":2612.0454787133185},{"x":8231.403909791392,"y":5664.558670996747},{"x":8328.008879669349,"y":6709.04113168576},{"x":9018.30435388722,"y":7937.785169793443}]
40720.808949	274915600	40720.808949	1.000000	3000600	[{"x":9950.965694993265,"y":1125.010381852485},{"x":8436.76905158233,"y":4897.921149328294},{"x":9462.380073067236,"y":5014.150541075031},{"x":9547.109939249158,"y":6983.198270182169},{"x":8273.111830112053,"y":9546.805101637061},{"x":7237.456877723617,"y":9467.550391779281},{"x":7563.044521373324,"y":7717.131490559091},{"x":5277.865557530671,"y":6901.669237719482},{"x":2483.067264782636,"y":9789.202119260006},{"x":176.9337302115838,"y":9020.710947482019},{"x":505.1843283564986,"y":7914.402505577938},{"x":160.53133875123623,"y":7514.295678274199},{"x":3383.7462081027834,"y":5745.2372156067695},{"x":2825.714413614637,"y":3663.3140346381183},{"x":4029.994441342086,"y":2821.5291987511528},{"x":2663.9251058708815,"y":577.3566387957425},{"x":6424.141805936605,"y":77.06658971263013},{"x":7106.173691474479,"y":401.6733162790584}]
35165.248399	59488900	35165.248399	1.000000	997300	[{"x":8355.005391288876,"y":8625.798294698987},{"x":4096.6857413036805,"y":9746.028812356319},{"x":1822.7851099878426,"y":8337.371390049993},{"x":2065.046274466438,"y":7448.754872990689},{"x":2354.2474520040705,"y":6599.960277757414},{"x":409.9069582001271,"y":5128.387159560246},{"x":2050.061927905217,"y":4039.954698256519},{"x":1957.5401428208909,"y":796.5304613699808},{"x":2414.878985844739,"y":690.6457159318452},{"x":2790.007206768633,"y":1193.9743370296112},{"x":3968.8118113524756,"y":1410.3654800741995},{"x":5446.453531066816,"y":528.5186141224308},{"x":8143.800778884055,"y":218.71771207498333},{"x":6166.2445384233415,"y":2957.6347719497026},{"x":5595.869591534441,"y":3900.032126476088},{"x":5358.524176255903,"y":4924.396166906157},{"x":7097.455473188052,"y":4651.4357443260915},{"x":8826.513366479041,"y":7098.391734649728}]
36165.278692	866329500	36165.278692	1.000000	10509700	[{"x":1266.17726307435,"y":9864.314407913394},{"x":1191.3956067917993,"y":3865.2446028832715},{"x":2263.7138698379085,"y":3997.60922005169},{"x":4998.137305689148,"y":616.6574547555247},{"x":7353.725741082224,"y":699.9605072138918},{"x":8671.931690033547,"y":2152.2301732934143},{"x":8429.18114671055,"y":2479.61448782592},{"x":8912.64557798265,"y":6007.660472480525},{"x":9701.402318977243,"y":6911.271428017874},{"x":6432.4603736932595,"y":6234.257520588578},{"x":6239.526291212371,"y":6315.994940159907},{"x":6272.393338485439,"y":6963.035763378949},{"x":7526.7042824750715,"y":7702.779837915148},{"x":7099.407048411725,"y":9679.563421781684},{"x":6289.300906118643,"y":8864.97418642349},{"x":4978.816317395163,"y":8744.747216440155},{"x":4571.788601535161,"y":8766.873547119916},{"x":3387.1299270970235,"y":7643.3223006087255}]
38342.252731	3343487200	38342.252731	1.000000	52840900	[{"x":2826.59075557701,"y":160.38686111191777},{"x":5102.1608588384315,"y":887.0914437815885},{"x":6218.414423027495,"y":2058.996070350681},{"x":6377.58304319177,"y":4393.587741202162},{"x":7784.385923181404,"y":5231.121689112909},{"x":8164.811115761812,"y":5839.252275417382},{"x":9571.84231399758,"y":5066.087376773363},{"x":8076.871703504509,"y":8624.82102815942},{"x":7012.796845659708,"y":8031.5616802980685},{"x":6009.726906446093,"y":9843.052518822047},{"x":4138.567955612509,"y":5279.850661819253},{"x":3027.9924104849065,"y":6595.234189264021},{"x":1078.4885607882718,"y":7953.945976617794},{"x":930.7875141814377,"y":6355.232883985058},{"x":854.6964738383116,"y":5807.02623562312},{"x":2077.802975500883,"y":4002.4353959905743},{"x":411.54203092612704,"y":2454.818156515252},{"x":3337.0933011891952,"y":2420.905460946226}]
43039.522777	544214300	43039.522777	1.000000	1000300	[{"x":9951.937962192696,"y":9851.961693811738},{"x":7892.079520056012,"y":9371.309810040695},{"x":5873.218198587998,"y":7080.885698060615},{"x":4462.528198875722,"y":7345.952922763684},{"x":326.4312895083286,"y":9637.759853392019},{"x":60.16772339751134,"y":7603.604136868097},{"x":2468.4731868044178,"y":5786.920072934141},{"x":1339.8860657584169,"y":5216.944106365638},{"x":578.8270501678743,"y":2500.0319642047675},{"x":578.9016232416301,"y":394.6858294875211},{"x":2288.6178480810513,"y":776.4082951482609},{"x":5403.961803557634,"y":363.45061240794155},{"x":7423.670277960241,"y":789.8015010343752},{"x":6425.5093859674225,"y":1929.811474197887},{"x":5955.490096087426,"y":3543.3811577025135},{"x":8590.506940447707,"y":3076.481723305542},{"x":9068.248733656728,"y":3693.9570648804292},{"x":8028.2342909803165,"y":6060.2360252759545}]
37183.071164	312979500	37183.071164	1.000000	2995100	[{"x":619.1941806822815,"y":843.5815472814795},{"x":2350.445356105447,"y":1681.7270805861006},{"x":5310.15781033698,"y":2077.26800089594},{"x":6986.890964954936,"y":4328.666896786246},{"x":9132.025264686938,"y":1876.332234215079},{"x":9146.419877136295,"y":2609.419260483637},{"x":9870.01756433137,"y":3427.909742840298},{"x":9364.27013846319,"y":4401.631699371663},{"x":9995.592419528453,"y":6020.382769293095},{"x":9075.070550378357,"y":6818.281754663729},{"x":9909.539527457833,"y":8150.613358172632},{"x":8897.284521853271,"y":9983.78165400002},{"x":3706.3008662403495,"y":6657.7079185113635},{"x":2193.5441766491176,"y":6193.883912269433},{"x":1342.2035366623136,"y":6582.372019872574},{"x":2647.1188617708854,"y":4356.6489277029095},{"x":3054.1391607035407,"y":3605.7210970035712},{"x":658.5196826098614,"y":2888.6060545875976}]
37514.951539	4317113600	37514.951539	1.000000	16978500	[{"x":317.5549018121122,"y":2979.8525397964336},{"x":5459.4018367922745,"y":1710.0922720844333},{"x":5554.6972915801725,"y":3996.1103915330855},{"x":7913.716093934598,"y":4812.158505592897},{"x":8859.27312683214,"y":5341.445707512983},{"x":8771.371129383719,"y":5793.1721783040775},{"x":7946.2506829618305,"y":8065.685401941215},{"x":8381.29109784191,"y":8058.651480944903},{"x":9009.62751247755,"y":9952.903111601881},{"x":6568.742773102177,"y":9149.087609671471},{"x":6388.65126714323,"y":8375.268130673201},{"x":6750.659693150822,"y":6308.957176727012},{"x":5520.793406616927,"y":6923.351511967318},{"x":3840.0179324316223,"y":7986.373707636185},{"x":1634.8484841321194,"y":9576.851278864093},{"x":295.35406421940235,"y":9153.906955856726},{"x":2854.2700429233323,"y":6557.619002022886},{"x":2218.8043065629013,"y":5046.011574510047}]
36804.493524	5643336200	36804.493524	1.000000	4001400	[{"x":1259.1508879618414,"y":9721.688013843148},{"x":1765.738539029469,"y":6363.601488903894},{"x":2631.4088274894625,"y":5511.158833356872},{"x":749.7215390860521,"y":4022.0112764487535},{"x":1746.376564035773,"y":2692.3913115394416},{"x":139.6676104848657,"y":1088.5550764144548},{"x":3081.733778135342,"y":36.94785224231027},{"x":2793.6718436282204,"y":1974.8147800754305},{"x":4249.6974591048465,"y":2369.158987289644},{"x":4131.3288157162715,"y":4365.091624584695},{"x":5621.226844816148,"y":3472.00361799977},{"x":6718.020265878339,"y":2138.0641804497773},{"x":8691.407425297295,"y":2889.2626962754653},{"x":7788.868440419755,"y":4644.319628753965},{"x":6704.945507050901,"y":5917.502289660359},{"x":5415.579857749487,"y":8968.791023633625},{"x":5184.732628560332,"y":9716.226807203999},{"x":1915.5833753811328,"y":9541.434396942834}]
33204.821980	267642200	33204.821980	1.000000	2000900	[{"x":8804.113506798443,"y":9469.545068874808},{"x":6943.384710515063,"y":9437.829663597917},{"x":6669.063715645579,"y":8418.545248176022},{"x":4999.149405867215,"y":6705.137444853255},{"x":3356.162943298109,"y":6676.480191413816},{"x":113.82397864221704,"y":1924.7727837433354},{"x":885.202358928596,"y":1801.3243186479585},{"x":1133.0096388245809,"y":1749.9590163273392},{"x":2135.0425321800253,"y":2411.060233067625},{"x":2712.9200179746254,"y":1547.4041654185946},{"x":2995.5585847307525,"y":1033.4477132858167},{"x":6081.468001110289,"y":2444.6622355024565},{"x":8270.06218244661,"y":1420.4785567048725},{"x":9269.97721568603,"y":700.8317297815933},{"x":9173.769583565088,"y":2763.2638884303497},{"x":8438.66807927679,"y":4239.282590292781},{"x":7782.566936350909,"y":4546.984802101665},{"x":8307.2391447688,"y":8973.488266627382}]
40620.990124	733556800	40620.990124	1.000000	17958800	[{"x":9992.321474982757,"y":698.6807167710992},{"x":9619.600926566318,"y":4582.749499150737},{"x":9446.049297891175,"y":7670.302433868208},{"x":8950.850472220112,"y":9066.889977947798},{"x":2792.3271475987717,"y":9966.332935319819},{"x":935.2873454597002,"y":8791.44186889326},{"x":2185.524249520241,"y":8634.165995331789},{"x":2282.1749753929266,"y":8617.691513108215},{"x":3095.422675830445,"y":7526.697933767567},{"x":4828.638125364872,"y":6988.766307049526},{"x":4311.797223868484,"y":4940.581437744727},{"x":3845.2641563051916,"y":2486.91050840845},{"x":656.172122454581,"y":1421.8819806386148},{"x":3359.0133534494366,"y":733.0452509121217},{"x":5800.594677399945,"y":1651.3431609621143},{"x":6424.145304934598,"y":2730.6218623644686},{"x":7414.609267778835,"y":2147.4996461483197},{"x":7622.153988197009,"y":1159.6594349638397}]
36236.425093	1112539600	36236.425093	1.000000	13003600	[{"x":9897.771253159659,"y":6627.619030227747},{"x":3420.0207320419336,"y":4332.456000239095},{"x":3123.6384524444734,"y":3653.7045619723485},{"x":509.3698356134989,"y":7785.2398050302245},{"x":215.89711731618988,"y":8195.092560311168},{"x":1452.9780558186162,"y":5124.730951720672},{"x":1633.780554333134,"y":4185.52713386899},{"x":1534.2129505869782,"y":3285.037701095552},{"x":651.6609691837832,"y":2580.583434264194},{"x":167.31012512464397,"y":995.276947174092},{"x":462.2722021143375,"y":744.8994733549022},{"x":2416.39681228972,"y":579.7638322438894},{"x":3176.350232069769,"y":1352.3441230123772},{"x":3637.8742868605777,"y":1321.242789123044},{"x":4129.129119099347,"y":625.5686510671403},{"x":7378.238107864782,"y":489.81831374991464},{"x":6717.388223484338,"y":1782.9082790588545},{"x":7968.229404117793,"y":3224.7316717551535}]
40417.773811	1042420900	40417.773811	1.000000	9015900	[{"x":672.6253743340632,"y":653.9818750660602},{"x":2439.9550235669585,"y":883.773175773481},{"x":6422.738495981442,"y":1522.7553437581032},{"x":9709.389048138732,"y":987.9919421444812},{"x":7978.526415042102,"y":2640.919332327301},{"x":8566.945186616229,"y":4590.207561648028},{"x":7685.01880208218,"y":4929.074413090248},{"x":5717.876476750184,"y":5300.957565046964},{"x":6228.136817645102,"y":5746.372437593504},{"x":9189.283876975684,"y":9580.101303676633},{"x":7702.1692768526655,"y":9133.820762793559},{"x":7658.486235191838,"y":9493.46835467527},{"x":6116.174898599303,"y":9444.85332849179},{"x":1865.314455850309,"y":7619.396152748085},{"x":1014.5077452080624,"y":6022.206811125307},{"x":2608.1151801639326,"y":5414.607832778331},{"x":3219.2355485843805,"y":4650.24181799663},{"x":183.42646315186371,"y":2885.9114983682475}]
39855.617800	2413296900	39855.617800	1.000000	15750300	[{"x":9726.038603784935,"y":9899.990648331886},{"x":6835.942792504846,"y":9638.66517141221},{"x":6005.614876845306,"y":9503.807058374521},{"x":3834.477724609564,"y":9681.283506650792},{"x":3697.7066346187707,"y":8758.236233524716},{"x":1350.4608690824875,"y":7984.329114792864},{"x":1230.754461644275,"y":7337.920924165073},{"x":1661.2695979141856,"y":3683.4658080254635},{"x":33.2432531520356,"y":1973.0814291554318},{"x":2873.4248372720544,"y":1992.6760951816234},{"x":3166.161179008873,"y":1698.7109741525358},{"x":2862.419009153337,"y":644.5628106599153},{"x":6693.78429461284,"y":1628.334274251459},{"x":9045.591553034197,"y":1602.609791049079},{"x":6395.914503058246,"y":3240.4951175778265},{"x":6418.220556629241,"y":6244.491183804817},{"x":7852.440833098638,"y":6624.853211065651},{"x":8839.75489998048,"y":5746.564250661407}]
40888.209536	1773250200	40888.209536	1.000000	207388600	[{"x":106.49404772240815,"y":8616.21575147163},{"x":2099.265745846433,"y":6292.531292810874},{"x":2055.288667202582,"y":5441.603109756545},{"x":3679.311931374024,"y":1296.0524451851468},{"x":3274.4544709458155,"y":422.43576409956853},{"x":5232.723843026511,"y":129.40201808843804},{"x":6100.136005082605,"y":1348.0492371191199},{"x":6616.142162308715,"y":1462.1140401515277},{"x":7335.101140211376,"y":2177.060873393573},{"x":9662.541312031735,"y":1968.6746703340955},{"x":8847.746679558559,"y":3407.364119019447},{"x":9944.507259133425,"y":8797.900770306574},{"x":7813.4567882368265,"y":9392.767469654715},{"x":4816.832806091057,"y":9829.881897131714},{"x":7114.88702994275,"y":7775.98161501978},{"x":6333.919920943721,"y":7134.109214511569},{"x":4678.597761257388,"y":5700.069342535036},{"x":3267.403476690776,"y":7210.265241617811}]
34287.061476	82449100	34287.061476	1.000000	9002500	[{"x":9337.85089205462,"y":9824.96526886192},{"x":4313.623776992897,"y":9503.250098368817},{"x":3441.8224063444695,"y":9713.285724659849},{"x":2005.9881424661103,"y":9362.49225045304},{"x":1067.0868879596144,"y":7972.490582269176},{"x":3025.4945283558177,"y":4638.740480985585},{"x":1408.7037600882807,"y":4484.404067022011},{"x":764.6387483011335,"y":1789.9074057026853},{"x":714.4214664694523,"y":1323.022935430746},{"x":898.38360336308,"y":1516.2608761104937},{"x":1747.1683848103776,"y":2032.380453746582},{"x":4346.499331713361,"y":280.8132449353597},{"x":4713.087018293862,"y":572.2882935748424},{"x":6598.09623463375,"y":3205.231879431128},{"x":7139.635166927253,"y":6163.856597907517},{"x":8344.518724031006,"y":5931.018702014499},{"x":8241.3549034206,"y":7211.200517255612},{"x":9029.681860631692,"y":9384.464258919366}]
34308.454006	222526600	34308.454006	1.000000	2021140600	[{"x":217.24339446894373,"y":8714.20502582972},{"x":300.08701853459667,"y":8561.117636605475},{"x":336.6325977434497,"y":7977.397939037643},{"x":1160.4179677574402,"y":5653.740956600396},{"x":5728.83729586383,"y":4982.583280634041},{"x":4460.45073031702,"y":2926.1983912716564},{"x":5153.961629359261,"y":1349.442659122062},{"x":7705.582236666989,"y":1807.3913305375868},{"x":7056.944195231497,"y":3090.539963186941},{"x":6759.583810902405,"y":3197.4248820528505},{"x":7338.112503547311,"y":3808.3857474405},{"x":7789.558106990939,"y":4210.875289051599},{"x":9649.665256274306,"y":5314.23418841152},{"x":9781.446788453835,"y":8006.322044346222},{"x":6917.1729515802945,"y":7246.264065533007},{"x":7170.006766085887,"y":8944.19757616295},{"x":5804.722860497238,"y":8965.403626905409},{"x":1612.4253070252814,"y":9065.258471770388}]
heap_len	heap_nanos	heap_mc_len	heap_mc_len_percent	heap_mc_nanos	heap_mc_circuit	
33819.360382	1042580000	33819.360382	1.000000	7466700	[{"x":7220.642548867093,"y":9587.513473609619},{"x":6297.027329936905,"y":8804.760690674959},{"x":5921.738630342893,"y":9012.916372577516},{"x":5619.174805877479,"y":8032.150743850899},{"x":1691.7600994585903,"y":8448.651224645808},{"x":2150.922922317429,"y":7805.202456424793},{"x":1858.9294382925607,"y":7182.689062295247},{"x":1002.2704733222097,"y":3743.4940741669666},{"x":1025.9732562977497,"y":2605.9681061570896},{"x":1345.9629077075067,"y":1530.0999343798821},{"x":2917.900694194315,"y":2442.070628860577},{"x":3784.3621872928156,"y":3183.1340160560185},{"x":5712.017065128042,"y":990.1003597882732},{"x":5634.450979212994,"y":2313.7850848763596},{"x":5950.392071044328,"y":4268.18055383966},{"x":8623.54843849011,"y":3608.832078642375},{"x":9605.859475528374,"y":4231.972251865146},{"x":6916.157240811157,"y":5994.625588139277}]
40472.424277	2918932500	40472.424277	1.000000	19004200	[{"x":1294.8245781901696,"y":9700.147388604933},{"x":988.8818338162489,"y":6343.176976015624},{"x":1469.2990832010187,"y":5158.697834120969},{"x":2024.6449298998432,"y":3773.9578396070074},{"x":1171.9913267100924,"y":3300.8138233221302},{"x":1837.5898375533125,"y":572.1934899795546},{"x":4236.062917566683,"y":2357.2887336251742},{"x":5067.813641755354,"y":450.6658910704238},{"x":5037.197497809165,"y":283.1152121802676},{"x":7057.074342704947,"y":552.7668627919774},{"x":7663.8888837249915,"y":506.93984331679013},{"x":9454.955309154519,"y":1102.0011215368029},{"x":8610.81713593519,"y":1391.4417931304818},{"x":5063.964172918964,"y":4060.2155442749267},{"x":2759.17754308496,"y":5876.104429111698},{"x":4318.367337597983,"y":6934.525137154485},{"x":6764.68972210874,"y":6478.993476304861},{"x":5930.1509333488875,"y":9874.77094466999}]
38559.681647	65020700	38559.681647	1.000000	1000100	[{"x":8427.670713195226,"y":9549.742109306153},{"x":7010.7325369766895,"y":6820.352820838448},{"x":3697.720794498101,"y":7660.596349388452},{"x":3513.077534527223,"y":6821.700260853204},{"x":883.2107956439894,"y":7847.403774887296},{"x":766.1035416470327,"y":5415.588732889563},{"x":515.4576731834236,"y":3496.040436869871},{"x":617.4446947794675,"y":1820.67022137108},{"x":2131.3910171932666,"y":904.9189578629253},{"x":3100.984258684584,"y":1725.8091461996469},{"x":4263.556671649894,"y":1964.110882461864},{"x":6011.537936403325,"y":272.9239954129646},{"x":6331.445329335358,"y":565.1643644234554},{"x":6690.310365151118,"y":1759.3559050865908},{"x":9137.954376592335,"y":540.455330654878},{"x":7638.737763084483,"y":3815.694694721577},{"x":9875.947987924914,"y":4831.131776536139},{"x":9541.856396397545,"y":8462.715819858739}]
37334.918965	903218600	37334.918965	1.000000	10005500	[{"x":171.00399034421713,"y":3021.877587911523},{"x":4293.551313437784,"y":1336.43057283137},{"x":4660.721080727979,"y":2860.4584094217676},{"x":3682.609281735748,"y":3474.6433187472353},{"x":5792.477444539652,"y":5506.79872906942},{"x":6160.272983161477,"y":4650.8779578409585},{"x":6990.260764196278,"y":3811.2792488055447},{"x":7980.297542549842,"y":2306.1824250801483},{"x":9098.55900945682,"y":4126.155908522028},{"x":9557.145508176993,"y":8489.418110339511},{"x":9056.25081735071,"y":8665.410262740192},{"x":7984.216490801395,"y":9999.856785667125},{"x":5248.437639980025,"y":7168.239758956508},{"x":3009.170653053436,"y":7555.939890214434},{"x":2563.7001779419343,"y":8030.488816361767},{"x":1705.5304904053542,"y":8264.40015800193},{"x":982.2712802856643,"y":7404.235721479155},{"x":2160.3132195367166,"y":6967.929055511253}]
39876.451594	3014637400	40121.242717	0.993899	2523300	[{"x":9607.087799049541,"y":562.537654235322},{"x":6761.521194133351,"y":2622.74930147631},{"x":6964.459463319873,"y":9427.87592774794},{"x":6432.752463862953,"y":9958.888558302258},{"x":4631.978012770839,"y":8878.570821517018},{"x":3915.4394340090344,"y":7529.072128579466},{"x":4025.894205543055,"y":7275.470568029406},{"x":3746.3156023320003,"y":6552.603102826612},{"x":1413.3410610102374,"y":9454.985460668982},{"x":2024.4371059377008,"y":7440.369695275791},{"x":2336.7907432138,"y":5900.409903911482},{"x":1884.987610099881,"y":5725.02348843647},{"x":1888.8199542457096,"y":2831.4872857030273},{"x":44.876927037036666,"y":1597.1561482270633},{"x":992.7933532359002,"y":1526.0320758976036},{"x":1745.1170925041883,"y":203.50778443218184},{"x":4887.754787588318,"y":1808.7077228514345},{"x":5549.341560722733,"y":676.6818291102153}]
41855.132638	4742577100	41855.132638	1.000000	6358200	[{"x":8644.19085606017,"y":803.6907511921587},{"x":7077.000310917489,"y":5415.735203057899},{"x":5240.939567894007,"y":5359.06912978163},{"x":4810.986515630574,"y":6606.967969899158},{"x":6634.869289785033,"y":6608.811010398278},{"x":8332.147444489048,"y":9341.392710911743},{"x":5840.867725090172,"y":8954.185682201629},{"x":5512.658279357102,"y":8079.150262109618},{"x":3702.4333065817477,"y":8931.662746685815},{"x":444.61966896013837,"y":9892.932914052617},{"x":2215.2650169593003,"y":7199.194548722035},{"x":1162.6469401582742,"y":6410.823312875464},{"x":29.499859971337276,"y":6066.345747208612},{"x":1501.1602893848185,"y":4447.561249221353},{"x":3008.6013902389077,"y":3990.3614982833406},{"x":1828.6215847189453,"y":581.1324078740705},{"x":2904.675585972854,"y":561.0494126818448},{"x":4055.4060340422234,"y":796.197840314761}]
