num_vertices	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_len	greedy_perc	greedy_nanos	
1300	304254.025682	1.000000	664373700	304254.025682	1.000000	33517800	
1300	308147.663564	1.000000	564838400	308147.663564	1.000000	32753400	
1300	313384.993129	1.000000	668943000	313464.963210	0.999745	32513400	
1300	307521.624784	1.000000	855545900	307573.753309	0.999831	31003400	
1300	311067.075310	1.000000	691519800	311067.075310	1.000000	31006200	
1300	308517.365258	1.000000	545576800	308610.722707	0.999697	44005000	
1300	307112.145158	1.000000	614989500	307112.145158	1.000000	30010400	
1300	307386.207878	1.000000	611885700	307386.207878	1.000000	33008600	
1300	309680.648337	1.000000	657448500	309680.648337	1.000000	31010200	
1300	308030.702486	1.000000	711535100	308597.205951	0.998164	32006900	
1300	304565.418478	1.000000	623006800	304565.418478	1.000000	43980600	
1300	306190.809882	1.000000	554018200	306190.809882	1.000000	31176900	
1300	309495.457934	1.000000	652834900	309548.592841	0.999828	31473900	
1300	309493.916176	1.000000	479521800	309685.448005	0.999382	30548200	
1300	303441.748145	1.000000	552438600	303441.748145	1.000000	30532600	
1300	307677.456146	1.000000	637456900	307677.456146	1.000000	31006600	
1300	305800.860592	1.000000	624716800	305833.280704	0.999894	32271400	
1300	309213.270177	1.000000	625106300	309213.270177	1.000000	31995200	
1300	298956.486048	1.000000	566917100	298996.704041	0.999865	31523500	
1300	312609.296165	1.000000	667040600	313099.402460	0.998435	31341700	
1300	305026.155900	1.000000	729080800	305026.155900	1.000000	31007900	
1300	306156.288117	1.000000	550994700	306366.547521	0.999314	31007300	
1300	307382.271579	1.000000	460999700	307382.271579	1.000000	30981900	
1300	305867.941218	1.000000	548026200	306017.963184	0.999510	30533400	
1300	307582.381490	1.000000	810579000	307714.076813	0.999572	31033600	
1300	304705.145184	1.000000	659543200	304705.145184	1.000000	30811700	
1300	309574.402887	1.000000	544540700	309574.402887	1.000000	31006200	
1300	307258.100803	1.000000	594436400	307258.616258	0.999998	31007200	
1300	312035.102361	1.000000	625117300	312142.968863	0.999654	31385000	
1300	307728.957041	1.000000	550038200	308052.130519	0.998951	31969900	
1300	304857.711456	1.000000	757671400	304890.394279	0.999893	31010600	
1300	306705.634909	1.000000	718301400	306705.634909	1.000000	31006300	
1300	303930.445181	1.000000	570988300	303930.445181	1.000000	31014500	
1300	306013.496264	1.000000	675996100	306079.055199	0.999786	31018900	
1300	315075.895654	1.000000	613523800	315075.895654	1.000000	30961300	
1300	306388.792530	1.000000	647021100	307075.339403	0.997764	30490200	
1300	303136.406168	1.000000	627992400	303136.406168	1.000000	30008900	
1300	307743.728135	1.000000	793735600	308302.857262	0.998186	40108800	
1300	311704.681246	1.000000	604997400	311792.820438	0.999717	31001000	
1300	308565.397483	1.000000	634644200	308565.397483	1.000000	31006900	
1300	306320.802787	1.000000	652965800	306320.802787	1.000000	31006100	
1300	310458.555301	1.000000	538403900	310532.369568	0.999762	36989200	
1300	311601.508563	1.000000	546127300	311601.508563	1.000000	30900000	
1300	309850.033490	1.000000	586648600	310010.748998	0.999482	31003800	
1300	306294.794699	1.000000	667326400	306304.010069	0.999970	34090800	
1300	305853.104825	1.000000	574137700	305853.821947	0.999998	32008100	
1400	322430.430387	1.000000	750777700	322482.505691	0.999839	36975700	
1400	320888.982995	1.000000	878507300	320888.982995	1.000000	36008300	
1400	319662.466123	1.000000	851021000	319662.466123	1.000000	48463300	
1400	319343.496263	1.000000	700100400	319343.496263	1.000000	36016000	
1400	314024.793952	1.000000	711914000	314041.162860	0.999948	36489800	
1400	316914.237552	1.000000	755013100	316982.631765	0.999784	35970500	
1400	315866.040809	1.000000	775782700	315866.040809	1.000000	36013000	
1400	322266.683249	1.000000	656234500	322290.296586	0.999927	33978400	
1400	317986.304705	1.000000	708492100	317986.304705	1.000000	37008400	
1400	317290.300363	1.000000	651104800	317290.300363	1.000000	38009200	
1400	319832.869243	1.000000	762398600	319832.869243	1.000000	36023300	
1400	320043.959632	1.000000	718983800	320055.369049	0.999964	43025500	
1400	323020.501134	1.000000	877454400	323195.214210	0.999459	35977500	
1400	322440.810861	1.000000	546535200	322440.810861	1.000000	35473500	
1400	321995.811075	1.000000	490501300	321995.811075	1.000000	36007900	
1400	322820.062995	1.000000	533478900	322820.062995	1.000000	36513100	
1400	319873.557955	1.000000	745017400	319955.315344	0.999744	46478800	
1400	316972.934760	1.000000	514641400	316972.934760	1.000000	36009200	
1400	319865.107081	1.000000	762481900	319865.107081	1.000000	34516500	
1400	319631.414325	1.000000	815916800	319733.329883	0.999681	36015900	
1400	315432.356896	1.000000	674418800	315432.356896	1.000000	35519200	
1400	321343.806688	1.000000	857249800	321472.458801	0.999600	37022700	
1400	323470.605882	1.000000	613263500	323661.934914	0.999409	34943200	
1400	324300.033945	1.000000	626598700	324300.033945	1.000000	35007900	
1400	317076.977956	1.000000	599499700	317076.977956	1.000000	34883800	
1400	319810.789047	1.000000	806172200	320344.745884	0.998333	34511800	
1400	321550.054370	1.000000	738895400	321559.601384	0.999970	35007200	
1400	320445.791233	1.000000	751934000	320445.791233	1.000000	34491100	
1400	315604.732826	1.000000	694664100	315620.388437	0.999950	36851600	
1400	317209.916157	1.000000	702710500	317209.916157	1.000000	36019900	
1400	317694.739351	1.000000	626326200	317694.739351	1.000000	35007400	
1400	320885.921711	1.000000	625974400	320885.921711	1.000000	35146100	
1400	319088.488587	1.000000	828290900	319088.488587	1.000000	36008100	
1400	316310.339919	1.000000	733515300	316846.078252	0.998309	36008000	
1400	316857.312815	1.000000	750479500	317252.351458	0.998755	35512700	
1400	317795.924363	1.000000	659920900	317795.924363	1.000000	35019800	
1400	318034.617184	1.000000	598549000	318107.894356	0.999770	35513200	
1400	323539.657033	1.000000	593944500	323539.657033	1.000000	35664800	
1400	323561.647451	1.000000	628373700	323660.061699	0.999696	37008100	
1400	320045.710543	1.000000	770049100	320047.492238	0.999994	36008300	
1400	318819.013254	1.000000	867577300	318960.302769	0.999557	34841400	
1400	315694.379792	1.000000	896530800	315839.257912	0.999541	45993400	
1400	320089.537268	1.000000	785171500	320089.537268	1.000000	36302900	
1400	317204.220455	1.000000	756074000	317798.645169	0.998130	36396600	
1400	320552.354847	1.000000	562672200	320552.354847	1.000000	38515200	
1400	318943.899832	1.000000	602779900	318943.899832	1.000000	37012800	
1400	315031.146737	1.000000	722542900	315165.222159	0.999575	36008800	
1400	318313.660958	1.000000	651545700	318313.660958	1.000000	35417300	
1400	316212.479026	1.000000	723715800	316635.926011	0.998663	36011600	
1400	317851.806401	1.000000	762051800	318497.352949	0.997973	37008100	
1400	324848.803100	1.000000	596882900	324848.803100	1.000000	34737000	
1400	316345.077340	1.000000	594106000	316345.077340	1.000000	36033600	
1400	319740.052323	1.000000	797969200	319979.642219	0.999251	36011800	
1400	320960.742053	1.000000	836491800	321006.765685	0.999857	34512500	
1400	315906.086443	1.000000	720516700	315912.952147	0.999978	35630500	
1400	325058.117672	1.000000	674852100	325058.117672	1.000000	36012100	
1400	315276.801093	1.000000	566212900	315276.801093	1.000000	37251000	
1400	315999.541817	1.000000	534565600	315999.541817	1.000000	35487400	
1400	321848.359797	1.000000	799942900	321848.359797	1.000000	36519400	
1400	319717.140864	1.000000	727325500	319717.140864	1.000000	36174800	
1400	319151.904137	1.000000	872986400	319151.904137	1.000000	36517300	
1400	322338.478915	1.000000	871565100	322439.323201	0.999687	36008000	
1400	324805.658945	1.000000	750901900	324805.658945	1.000000	36008100	
1400	320543.813545	1.000000	596566400	320590.944837	0.999853	37541700	
1400	314595.083345	1.000000	653017300	314595.083345	1.000000	37867200	
1400	314859.646016	1.000000	567011300	314862.461974	0.999991	35511100	
1400	319999.817722	1.000000	651063600	319999.817722	1.000000	40408100	
1400	321219.406690	1.000000	814016600	321229.654373	0.999968	36010400	
1400	324256.498225	1.000000	750706300	324301.142719	0.999862	36008900	
1400	318730.569695	1.000000	733264800	318730.569695	1.000000	35007900	
1400	316867.642066	1.000000	912501200	316867.642066	1.000000	36009100	
1400	318507.449343	1.000000	729480100	318507.449343	1.000000	34512200	
1400	317116.301680	1.000000	671509000	317116.301680	1.000000	36521700	
1400	320129.110175	1.000000	787019500	320142.981039	0.999957	36007200	
1400	316738.920896	1.000000	663269500	316805.482096	0.999790	35007800	
1400	317058.669188	1.000000	565142000	317058.669188	1.000000	36002300	
1400	317709.393700	1.000000	745613100	317886.716738	0.999442	35483900	
1400	320321.981243	1.000000	650459500	320321.981243	1.000000	35960700	
1400	314737.719979	1.000000	881810500	314737.719979	1.000000	36017400	
1400	320401.453559	1.000000	831650300	320401.453559	1.000000	37007800	
1400	314870.646171	1.000000	715560000	314913.079378	0.999865	35533600	
1400	320612.472708	1.000000	592053800	320612.472708	1.000000	35519100	
1400	317821.307246	1.000000	628090800	318137.243106	0.999007	35008400	
1400	322616.552020	1.000000	757223500	322616.552020	1.000000	35006500	
1400	313634.391484	1.000000	781512900	313634.391484	1.000000	36476000	
1400	319436.132562	1.000000	773345200	319436.132562	1.000000	43029500	
1400	326737.551542	1.000000	633638000	326832.994377	0.999708	35007700	
1400	318881.262497	1.000000	613039400	318881.262497	1.000000	35465300	
1400	319030.725656	1.000000	696097100	319030.725656	1.000000	40380300	
1400	316940.644132	1.000000	784521200	316940.644132	1.000000	37523500	
1400	320008.277468	1.000000	745690300	320212.451655	0.999362	46018400	
1400	323252.193025	1.000000	665264600	323254.067829	0.999994	47504800	
1400	318517.123094	1.000000	1021485500	319324.198783	0.997473	36007500	
1400	315615.089701	1.000000	646984500	315615.089701	1.000000	37008700	
1400	320861.852696	1.000000	664986200	320874.318163	0.999961	39516300	
1400	317270.236660	1.000000	652488500	317270.236660	1.000000	38007800	
1400	323829.638323	1.000000	726010400	323829.638323	1.000000	36014800	
1400	317671.428716	1.000000	817983100	317819.958354	0.999533	37487900	
1400	314355.390427	1.000000	813490800	314355.390427	1.000000	36008200	
1400	319515.239942	1.000000	721503500	319515.239942	1.000000	36487800	
1500	331151.692973	1.000000	872997800	331151.692973	1.000000	41003400	
1500	325520.298367	1.000000	1149513600	325520.298367	1.000000	42010200	
1500	325795.333008	1.000000	921477100	325916.946389	0.999627	41544900	
1500	329102.195975	1.000000	1031449600	329390.777636	0.999124	42009700	
1500	332514.365861	1.000000	970992100	332514.365861	1.000000	41515800	
1500	327594.777334	1.000000	790996200	327594.777334	1.000000	40484900	
1500	327754.111884	1.000000	884525300	328746.955373	0.996980	42475700	
1500	333725.854207	1.000000	744540800	333725.854207	1.000000	41009100	
1500	329207.381259	1.000000	1000077700	329207.381259	1.000000	39516500	
1500	326480.866751	1.000000	758362500	326480.866751	1.000000	46011200	
1500	327978.986378	1.000000	844874300	328503.145214	0.998404	39518400	
1500	335548.576528	1.000000	900084400	335548.576528	1.000000	42008900	
1500	334014.578506	1.000000	922510400	334014.578506	1.000000	41014200	
1500	324543.716571	1.000000	725036300	324559.632503	0.999951	40008900	
1500	332250.216182	1.000000	889427600	332314.716678	0.999806	41513200	
1500	326275.705670	1.000000	742491700	326275.705670	1.000000	41011200	
1500	329779.093302	1.000000	879980600	329867.993881	0.999730	41508100	
1500	332966.740622	1.000000	831496700	333124.361799	0.999527	41494000	
1500	331207.936277	1.000000	797080400	331223.765247	0.999952	42009100	
1500	332068.365916	1.000000	880426500	332068.365916	1.000000	40019600	
1500	330028.425111	1.000000	728746900	330028.425111	1.000000	41027300	
1500	330924.847606	1.000000	967781800	330924.847606	1.000000	41408400	
1500	333030.690407	1.000000	781632900	333030.690407	1.000000	42012100	
1500	327771.753302	1.000000	800368000	327771.753302	1.000000	40979900	
1500	326035.510022	1.000000	834998400	326046.910152	0.999965	50011100	
1500	332610.670672	1.000000	795002600	332628.622964	0.999946	40983500	
1500	333607.810554	1.000000	741118700	333607.810554	1.000000	39519700	
1500	332262.266976	1.000000	756885400	332348.338641	0.999741	39529400	
1500	328865.288862	1.000000	794958800	328865.288862	1.000000	42136200	
1500	330558.877958	1.000000	984853200	330558.877958	1.000000	40993000	
1500	336864.236790	1.000000	867529900	336864.236790	1.000000	39481900	
1500	327250.620854	1.000000	831543900	327349.707118	0.999697	43009500	
1500	334397.517038	1.000000	626980000	334397.517038	1.000000	40578900	
1500	332161.787603	1.000000	921018900	332161.787603	1.000000	41010000	
1500	328564.213446	1.000000	756862000	328564.213446	1.000000	41009700	
1500	326727.636686	1.000000	782514200	326960.354750	0.999288	43016900	
1500	326819.921770	1.000000	639964000	326819.921770	1.000000	41008800	
1500	330993.436501	1.000000	670100200	331106.969103	0.999657	41008900	
1500	327835.770683	1.000000	1035846400	327969.256410	0.999593	41010000	
1500	329643.793889	1.000000	1021037000	329643.793889	1.000000	39586800	
1500	335283.983059	1.000000	633111200	335283.983059	1.000000	40511400	
1500	331336.034992	1.000000	827593100	331336.034992	1.000000	41675900	
1500	333646.098545	1.000000	731487100	333646.098545	1.000000	41994500	
1500	328539.591978	1.000000	754042400	328539.591978	1.000000	40955000	
1500	330544.371090	1.000000	924036900	330544.371090	1.000000	40595800	
1500	333047.296726	1.000000	883913400	333061.004449	0.999959	41011200	
1500	325933.397815	1.000000	831959900	325933.397815	1.000000	40514800	
1500	329372.270833	1.000000	919636700	329387.364508	0.999954	39013900	
1500	329486.281688	1.000000	840846300	329505.003672	0.999943	39540900	
1500	332607.517442	1.000000	774482100	332627.546040	0.999940	41959000	
1500	327875.748901	1.000000	800519700	327875.748901	1.000000	40475500	
1500	329940.258438	1.000000	784504600	330091.757508	0.999541	41514100	
1500	336567.230869	1.000000	651983200	336567.230869	1.000000	41007000	
1500	331544.681974	1.000000	706988400	331544.681974	1.000000	41557700	
1500	324983.180318	1.000000	624658700	324983.180318	1.000000	42013500	
1500	326711.438330	1.000000	720333100	326814.265422	0.999685	42432100	
1500	330240.732431	1.000000	656589000	330240.732431	1.000000	41008900	
1500	327038.890610	1.000000	939928600	327046.128992	0.999978	43476000	
1500	327604.087893	1.000000	1072521800	327604.087893	1.000000	41010700	
1500	329361.396435	1.000000	747471200	329361.396435	1.000000	41014300	
1500	334598.770469	1.000000	793018600	334598.770469	1.000000	41957700	
1500	325835.067521	1.000000	697000300	325835.067521	1.000000	40008600	
1500	330707.895857	1.000000	840997400	330707.895857	1.000000	39922000	
1500	335603.602173	1.000000	626776000	335616.230940	0.999962	40009800	
1500	334334.610565	1.000000	688300100	334334.610565	1.000000	40496700	
1500	327933.932999	1.000000	916046800	327933.932999	1.000000	41016100	
1500	330959.329693	1.000000	976954500	330959.329693	1.000000	41008700	
1500	334217.126803	1.000000	624034100	334296.030800	0.999764	40008100	
1500	328213.762306	1.000000	796930000	328213.762306	1.000000	41010100	
1500	329818.001946	1.000000	938892200	329818.001946	1.000000	40586300	
1500	333250.557348	1.000000	777733600	333301.633277	0.999847	41271000	
1500	330913.673174	1.000000	821016100	330913.673174	1.000000	42004200	
1500	324169.700339	1.000000	699974400	324180.346728	0.999967	41008200	
1500	328927.908227	1.000000	967511500	328927.908227	1.000000	40990400	
1500	327810.578210	1.000000	992503400	328193.060143	0.998835	42008900	
1500	330698.702519	1.000000	852989400	330698.702519	1.000000	40517000	
1500	329742.574469	1.000000	919640400	329742.574469	1.000000	40014900	
1500	330151.682460	1.000000	636342000	330151.682460	1.000000	41472700	
1500	329994.892406	1.000000	592016300	329994.892406	1.000000	39513400	
1500	330877.096505	1.000000	731473100	330877.096505	1.000000	42012100	
1500	332410.548797	1.000000	716985100	332493.297953	0.999751	42010800	
1500	329808.158936	1.000000	823981300	329808.158936	1.000000	42009000	
1500	333653.351919	1.000000	746546700	333653.351919	1.000000	40451400	
1500	330443.930952	1.000000	752021000	330443.930952	1.000000	40537200	
1500	331543.765892	1.000000	851463500	331543.765892	1.000000	41515000	
1500	336716.603599	1.000000	757137300	336716.603599	1.000000	40011000	
1500	333089.342991	1.000000	719816300	333089.342991	1.000000	40507700	
1500	324880.833787	1.000000	1303985200	324917.662480	0.999887	42008500	
1500	333870.952365	1.000000	1076993300	333870.952365	1.000000	42008400	
1500	328294.453685	1.000000	902014800	328491.885462	0.999399	40511800	
1500	329142.321607	1.000000	867467700	329142.321607	1.000000	41514600	
1500	330778.403197	1.000000	618674500	330778.403197	1.000000	40511700	
1500	332510.177176	1.000000	770902300	332510.177176	1.000000	40027400	
1500	324639.323761	1.000000	832880000	324784.566551	0.999553	39012300	
1500	328509.788710	1.000000	1068475400	328679.919637	0.999482	41009300	
1500	329158.498140	1.000000	795663800	329158.498140	1.000000	40008600	
1500	335290.904654	1.000000	773316300	335290.904654	1.000000	40517800	
1500	326623.453575	1.000000	818073100	326674.411848	0.999844	40512700	
1500	327847.423714	1.000000	906497600	327894.780020	0.999856	42028900	
1500	331658.802884	1.000000	974946600	331728.342241	0.999790	41007900	
1600	337433.268666	1.000000	997912900	337433.268666	1.000000	49019800	
1600	341996.284176	1.000000	1015980100	342191.847370	0.999428	47488400	
1600	341887.112026	1.000000	858033600	341986.210931	0.999710	47010500	
1600	338740.604199	1.000000	850479600	338740.604199	1.000000	44981700	
1600	338764.655592	1.000000	965023100	338764.655592	1.000000	46011100	
1600	343461.563024	1.000000	920983100	343526.273981	0.999812	47471400	
1600	343026.008931	1.000000	855004700	343308.590407	0.999177	47011100	
1600	335072.041834	1.000000	943987500	335072.041834	1.000000	46518400	
1600	338657.687377	1.000000	965992700	338657.687377	1.000000	48009300	
1600	343431.499680	1.000000	749206200	343431.499680	1.000000	48012500	
1600	340696.535257	1.000000	1076258500	340696.535257	1.000000	46011100	
1600	342087.522873	1.000000	843411500	342087.522873	1.000000	47580400	
1600	343212.186501	1.000000	926695300	343212.186501	1.000000	69033500	
1600	343176.886943	1.000000	911264100	343222.837689	0.999866	45523400	
1600	340790.450562	1.000000	1092358400	340878.541909	0.999742	48520300	
1600	341003.294146	1.000000	826425000	341003.294146	1.000000	45681600	
1600	341813.010550	1.000000	878488800	341813.010550	1.000000	45517900	
1600	340379.209517	1.000000	951087900	340379.209517	1.000000	45513700	
1600	341744.068670	1.000000	878546200	341744.068670	1.000000	46348100	
1600	343415.059760	1.000000	865997000	343474.319579	0.999827	47497000	
1600	345964.129378	1.000000	894017600	345964.129378	1.000000	46491900	
1600	339334.937122	1.000000	962403900	339334.937122	1.000000	47011900	
1600	340961.116681	1.000000	999579700	340961.116681	1.000000	47997100	
1600	345925.772826	1.000000	908012500	345925.772826	1.000000	45519400	
1600	341431.443643	1.000000	931528700	341444.439776	0.999962	48010500	
1600	340711.042348	1.000000	986922100	340800.741128	0.999737	46988500	
1600	343286.029552	1.000000	1158044800	343286.029552	1.000000	53047600	
1600	341236.123570	1.000000	1063918700	341236.123570	1.000000	47538900	
1600	341307.563971	1.000000	1181457800	341307.563971	1.000000	47010200	
1600	340953.429111	1.000000	819542900	340953.429111	1.000000	47435600	
1600	342438.359385	1.000000	952010600	342438.359385	1.000000	46552700	
1600	344125.290039	1.000000	1184016100	344125.290039	1.000000	45013200	
1600	336617.037816	1.000000	838415900	336676.512752	0.999823	47522700	
1600	344321.577154	1.000000	928014800	344321.577154	1.000000	47019800	
1600	346773.514357	1.000000	705436500	346773.514357	1.000000	46517900	
1600	337203.284051	1.000000	1134999500	337407.847106	0.999394	47010500	
1600	338364.395301	1.000000	1121481800	338457.496980	0.999725	48535000	
1600	347090.615454	1.000000	1517972500	347090.615454	1.000000	61486400	
1600	343958.208651	1.000000	951522900	343958.208651	1.000000	46467600	
1600	343050.087802	1.000000	1156347100	343050.087802	1.000000	49017200	
1600	335472.441453	1.000000	1005168800	335472.441453	1.000000	47479800	
1600	342762.922368	1.000000	844997800	342762.922368	1.000000	44986100	
1600	344369.827926	1.000000	1031143700	344369.827926	1.000000	46010700	
1600	340171.620608	1.000000	1033365200	340171.620608	1.000000	48018200	
1600	339634.209641	1.000000	943459000	339691.328925	0.999832	47005600	
1600	338097.591222	1.000000	1024559200	338097.591222	1.000000	47018700	
1600	339502.001115	1.000000	1010443400	339683.394060	0.999466	46012000	
1600	343323.478693	1.000000	1027026100	343323.478693	1.000000	47539900	
1600	341900.956378	1.000000	886849200	341900.956378	1.000000	47010700	
1600	345398.086696	1.000000	1247143800	345568.833138	0.999506	45025600	
1600	340734.750564	1.000000	925965300	340734.750564	1.000000	45010700	
1600	343667.409289	1.000000	1014915500	343673.944981	0.999981	46996900	
1600	343564.231582	1.000000	1268041500	343631.121436	0.999805	47014000	
1600	334758.347451	1.000000	1488218800	334758.347451	1.000000	47010800	
1600	346093.576259	1.000000	711268800	346371.573859	0.999197	48527300	
1600	343753.891994	1.000000	1013394500	343851.598988	0.999716	46000200	
1600	339998.489761	1.000000	846014000	339998.489761	1.000000	47010700	
1600	346031.551903	1.000000	1023979600	346031.551903	1.000000	46519700	
1600	341832.742920	1.000000	1162823400	341919.484709	0.999746	45527600	
1600	340247.771810	1.000000	913118100	340247.771810	1.000000	47581100	
1600	343531.432485	1.000000	968740800	343531.432485	1.000000	44024700	
1600	345223.329346	1.000000	791397500	345223.329346	1.000000	46025300	
1600	342471.507769	1.000000	946241100	342471.507769	1.000000	44502000	
1600	340775.319504	1.000000	854014200	340783.009932	0.999977	47013100	
1600	344832.998936	1.000000	992076100	344884.213337	0.999852	46008900	
1600	345405.221991	1.000000	825380000	345405.221991	1.000000	46517900	
1600	339513.491881	1.000000	834484800	339513.491881	1.000000	52988800	
1600	339238.554447	1.000000	789029000	339238.554447	1.000000	46517300	
1600	339063.532301	1.000000	710125500	339166.740183	0.999696	46536200	
1600	336265.309157	1.000000	983311400	336265.309157	1.000000	46989800	
1600	341078.107002	1.000000	923176700	341078.107002	1.000000	46009700	
1600	340624.798305	1.000000	1190335400	340624.798305	1.000000	45983500	
1600	339611.287101	1.000000	879494100	339611.287101	1.000000	46012700	
1600	344242.904520	1.000000	718175400	344242.904520	1.000000	46019200	
1600	337651.698641	1.000000	769901800	337684.882992	0.999902	61063400	
1600	347150.783099	1.000000	833325800	347150.783099	1.000000	45516000	
1600	338060.658340	1.000000	963485600	338060.658340	1.000000	46011600	
1600	341475.354686	1.000000	1062018900	341475.354686	1.000000	45010600	
1600	338212.103224	1.000000	1017530700	338212.103224	1.000000	46518400	
1600	341178.430756	1.000000	739961500	341178.430756	1.000000	65463100	
1600	344448.940698	1.000000	931476800	344448.940698	1.000000	44010100	
1600	342871.573229	1.000000	836999000	342871.573229	1.000000	47487600	
1600	342853.530162	1.000000	1093489300	343007.771414	0.999550	48011700	
1600	344852.720652	1.000000	867991900	344992.110791	0.999596	46515500	
1600	342210.168446	1.000000	1078002100	342210.168446	1.000000	46010100	
1600	345003.282927	1.000000	996471000	345003.282927	1.000000	47011500	
1600	338297.648972	1.000000	1096510400	338297.648972	1.000000	46010900	
1600	343223.006116	1.000000	952036900	343223.006116	1.000000	45938500	
1600	339938.542605	1.000000	760507800	339938.542605	1.000000	45013700	
1600	335802.952435	1.000000	1106303200	335802.952435	1.000000	45662200	
1600	342390.000278	1.000000	932938700	342390.000278	1.000000	60083100	
1600	343619.592204	1.000000	833013700	343619.592204	1.000000	45969400	
1600	342622.710030	1.000000	794683800	342813.060431	0.999445	46329200	
1600	341379.665251	1.000000	1155990400	341613.347076	0.999316	44011100	
1600	343710.826578	1.000000	952174900	343710.826578	1.000000	46015300	
1600	340104.152932	1.000000	812856100	340104.152932	1.000000	46440000	
1600	340740.120681	1.000000	1023522700	340740.120681	1.000000	45473800	
1600	341294.863430	1.000000	874512300	341294.863430	1.000000	47488300	
1600	344038.877382	1.000000	958002000	345169.915249	0.996723	46010500	
1600	336821.304928	1.000000	1263994500	337033.579797	0.999370	45514000	
1700	353690.239505	1.000000	1163782900	353727.270675	0.999895	52026600	
1700	352107.395885	1.000000	1001508100	352135.181455	0.999921	53931600	
1700	352725.937883	1.000000	976734800	352725.937883	1.000000	54017000	
1700	352315.906716	1.000000	924175300	352315.906716	1.000000	52015700	
1700	354775.190347	1.000000	931794900	354775.190347	1.000000	52690400	
1700	349626.456589	1.000000	1197812100	349626.456589	1.000000	51973700	
1700	357159.210801	1.000000	765063400	357159.210801	1.000000	65952100	
1700	350572.701796	1.000000	1202508200	350572.701796	1.000000	52492100	
1700	350961.889374	1.000000	1136048700	351348.696443	0.998899	54010900	
1700	344986.221213	1.000000	921942900	344986.221213	1.000000	53815700	
1700	348429.564534	1.000000	835171900	348429.564534	1.000000	54012600	
1700	350131.749287	1.000000	1150496400	350669.337490	0.998467	52492900	
1700	355637.031844	1.000000	971007300	355690.947194	0.999848	51520500	
1700	351725.562516	1.000000	896464500	351725.562516	1.000000	53999900	
1700	350824.233362	1.000000	1121538200	350824.233362	1.000000	52017600	
1700	357970.559485	1.000000	1017957800	357970.559485	1.000000	51991800	
1700	358396.585310	1.000000	885034400	358396.585310	1.000000	51901400	
1700	348907.710606	1.000000	941105900	348907.710606	1.000000	53455900	
1700	351736.828282	1.000000	1043578500	351736.828282	1.000000	53044600	
1700	347213.394621	1.000000	1176363100	347213.394621	1.000000	54011800	
1700	352295.053974	1.000000	1042010400	352351.865460	0.999839	54318200	
1700	354600.524721	1.000000	819398900	354725.268122	0.999648	52603400	
1700	345650.597906	1.000000	876176800	345650.597906	1.000000	51743600	
1700	352652.678528	1.000000	1113428400	352658.682430	0.999983	54017800	
1700	353159.011161	1.000000	1096295900	353159.011161	1.000000	54012400	
1700	350377.807047	1.000000	946597800	350377.807047	1.000000	53014700	
1700	356040.706266	1.000000	1293373300	356260.151321	0.999384	52011800	
1700	351971.790389	1.000000	921932900	351971.790389	1.000000	51516700	
1700	348000.554633	1.000000	1343520400	348090.458679	0.999742	54017000	
1700	360219.728338	1.000000	827003800	360219.728338	1.000000	52516400	
1700	356146.692459	1.000000	707113600	356146.692459	1.000000	51417600	
1700	353490.391557	1.000000	1276951700	353490.391557	1.000000	53517300	
1700	349617.791495	1.000000	937809100	349826.468681	0.999403	53029200	
1700	355251.375892	1.000000	1047435700	355251.375892	1.000000	54523500	
1700	354727.550285	1.000000	1161702000	354727.550285	1.000000	53980800	
1700	355061.426027	1.000000	935989900	355061.426027	1.000000	53520600	
1700	358460.846872	1.000000	1219488400	358460.846872	1.000000	53517600	
1700	356703.555043	1.000000	1126149500	356775.541465	0.999798	55010000	
1700	353690.399445	1.000000	952315400	353690.399445	1.000000	52519200	
1700	353141.644700	1.000000	1143471300	353191.596214	0.999859	56000800	
1700	349155.644303	1.000000	1026043200	349155.644303	1.000000	54959500	
1700	351497.669887	1.000000	1091993300	351497.669887	1.000000	74016600	
1700	350717.390042	1.000000	1089987200	351002.113645	0.999189	58016500	
1700	350090.999422	1.000000	1321973800	350090.999422	1.000000	52013000	
1700	348614.967874	1.000000	889992000	348614.967874	1.000000	52510300	
1700	354051.356363	1.000000	1220267800	354146.278252	0.999732	54015400	
1700	351399.390479	1.000000	1239885700	351399.390479	1.000000	55515600	
1700	351337.797512	1.000000	1306340800	351361.768753	0.999932	53021900	
1700	351226.273344	1.000000	822445900	351226.273344	1.000000	70988100	
1700	352523.087511	1.000000	1426019800	352523.087511	1.000000	54982800	
1700	354448.918964	1.000000	1217993200	354448.918964	1.000000	53011900	
1700	351969.079668	1.000000	1208007400	352015.958682	0.999867	52982300	
1700	348020.098528	1.000000	1175715300	349290.726093	0.996362	53016700	
1700	353602.107296	1.000000	1122991500	353602.107296	1.000000	55006800	
1700	348480.969733	1.000000	1040621400	348480.969733	1.000000	53663800	
1700	356929.185451	1.000000	1233350100	356929.185451	1.000000	52532100	
1700	349834.394220	1.000000	1004622000	349926.031303	0.999738	54475100	
1700	351009.649584	1.000000	1060002600	351009.649584	1.000000	55011800	
1700	349608.416838	1.000000	809505800	349987.619386	0.998917	51479300	
1700	356181.413169	1.000000	1132004500	356433.397716	0.999293	52012400	
1700	344667.633912	1.000000	1135509800	344667.633912	1.000000	52018100	
